date,open,high,low,close,volume
2020-04-02,58.01891951220774,59.18006982201146,57.188490836952404,59.12696075439453,165934000
2020-04-03,58.61277240805976,59.31284110700112,57.68819653151743,58.2772216796875,129880000
2020-04-06,60.568124396222636,63.51565847082729,60.20119380275697,63.36116409301758,201820400
2020-04-07,65.37206051111131,65.58932954032026,62.52350234713508,62.62730407714844,202887200
2020-04-08,63.42636197678972,64.54406151460887,63.061847651130236,64.23023986816406,168895200
2020-04-09,64.86514268497035,65.19586439958498,63.89952839783749,64.69374084472656,161834800
2020-04-13,64.77098217772529,66.07215077341053,64.17229875609489,65.96351623535156,131022800
2020-04-14,67.59298426311395,69.58456326372355,67.12224446160415,69.29487609863281,194994800
2020-04-15,68.17233530641538,69.12104913161228,67.74505383638481,68.66238403320312,131154400
2020-04-16,69.37453102131897,69.57248363661981,68.16027185080422,69.20796203613281,157125200
2020-04-17,68.72515410233876,69.27072829912615,66.83496081662895,68.2688980102539,215250000
2020-04-20,67.09811926901436,67.99854979022932,66.83257389218826,66.85188293457031,130015200
2020-04-21,66.69497200558625,66.92913374203486,64.07574203406564,64.78546905517578,180991600
2020-04-22,66.05041238241853,67.0860355273564,65.71003990834832,66.6515121459961,116862400
2020-04-23,66.59598944224571,68.0154433517939,66.35458591659604,66.3932113647461,124814400
2020-04-24,66.91704122865521,68.31959472449138,66.86875759043463,68.3099365234375,126161200
2020-04-27,68.02752439339068,68.68897519756469,67.58093367390491,68.3582534790039,117087600
2020-04-28,68.81933706916497,69.0003897744863,67.15848644067563,67.25021362304688,112004800
2020-04-29,68.73482721743544,69.92736120107678,68.53204914375017,69.45903778076172,137280800
2020-04-30,69.99735081766806,71.10056648651737,69.60869475205328,70.9243392944336,183064000
2020-05-01,69.10177190288344,72.17966741995511,69.00521194830733,69.78253173828125,240616800
2020-05-04,69.80666911806027,70.89781053260225,69.11866751411011,70.76986694335938,133568000
2020-05-05,71.2285148811078,72.66245223551824,71.08367131021836,71.83202362060547,147751200
2020-05-06,72.53209353947886,73.20319497472518,72.14826285856589,72.57313537597656,142333600
2020-05-07,73.19837876119128,73.66911859215423,72.89662434827942,73.32390594482422,115215200
2020-05-08,73.98230402182824,75.12239040799929,73.65552559886389,75.06913757324219,133838400
2020-05-11,74.57775917368724,76.74416477518758,74.36958632362644,76.25037384033203,145946400
2020-05-12,76.93295343320654,77.38318317958411,75.25792355724299,75.37895202636719,162301200
2020-05-13,75.55808267285332,76.4779036027934,73.39409274246334,74.46882629394531,200622400
2020-05-14,73.70876155896555,74.98682191354754,72.98742921457588,74.92630767822266,158929200
2020-05-15,72.70182424718615,74.52935171327063,72.6679327201148,74.48336029052734,166348400
2020-05-18,75.80498930633232,76.61103581678174,75.11512542110488,76.23826599121094,135178400
2020-05-19,76.25519801175672,77.09997437404789,75.76624564907384,75.79771423339844,101729600
2020-05-20,76.65460086911052,77.34204178986873,76.61587086677298,77.2718505859375,111504800
2020-05-21,77.1338698714014,77.67365953830173,76.45852890117943,76.69574737548828,102688800
2020-05-22,76.43434344951643,77.27186606725144,76.3326836366315,77.18956756591797,81803200
2020-05-26,78.30544078691085,78.4845606060167,76.61104175906425,76.66671752929688,125522000
2020-05-27,76.52389490649263,77.1459757123096,75.7856167074525,77.00074005126953,112945200
2020-05-28,76.67638285095582,78.29090607267398,76.4004417495467,77.03462982177734,133560800
2020-05-29,77.27668877080987,77.73659554294788,76.60377068012559,76.9595947265625,153532400
2020-06-01,76.91359380175058,78.02705721931588,76.78288098389504,77.9060287475586,80791200
2020-06-02,77.6397816394303,78.29091555107586,77.1992361328535,78.26670837402344,87642800
2020-06-03,78.58623426753769,78.95900415271024,78.01497584988421,78.69757843017578,104491200
2020-06-04,78.52088097581583,78.81860638544032,77.64705128445249,78.01982116699219,87560400
2020-06-05,78.26911957554665,80.30239656428226,78.24007392223491,80.24188232421875,137250400
2020-06-08,79.93932296340279,80.75021537775042,79.23009773769596,80.71632385253906,95654400
2020-06-09,80.39679831013578,83.65729831044091,80.3653297249553,83.26516723632812,147712400
2020-06-10,84.21161714524366,85.87454732273147,83.77349462695621,85.40737915039062,166651600
2020-06-11,84.55293109627195,84.97653085136815,81.20528599627451,81.30694580078125,201662400
2020-06-12,83.44189962926336,84.18743203095863,80.90030081571983,82.00891876220703,200146000
2020-06-15,80.66549938713932,83.67426627857331,80.50331793854433,83.02313232421875,138808800
2020-06-16,85.07336027406866,85.49454452238783,83.44189828296469,85.22343444824219,165428800
2020-06-17,85.96655799893887,86.02707226014986,84.98380698783191,85.1048355102539,114406400
2020-06-18,85.06125001022909,85.55504835135272,84.53114459703605,85.13871002197266,96820400
2020-06-19,85.8430918789263,86.30783714893171,83.54596609025744,84.65216827392578,264476000
2020-06-22,85.04430780115948,87.0098095125726,84.99831637895207,86.86699676513672,135445200
2020-06-23,88.10877206567112,90.13721146162973,87.69001068197471,88.72117614746094,212155600
2020-06-24,88.35079901624333,89.26819705246864,86.78226710315806,87.15503692626953,192623200
2020-06-25,87.30996064055707,88.35080275936323,86.55232106785238,88.31207275390625,137522400
2020-06-26,88.20799170182455,88.42826445687878,85.45095894340278,85.59861755371094,205256800
2020-06-29,85.50662726415537,87.6657787527797,85.02977472321102,87.57137298583984,130646000
2020-06-30,87.1598515887764,88.58799331138403,87.14049028565559,88.30236053466797,140223200
2020-07-01,88.37983297329643,88.9220381809634,88.08694613026117,88.1353530883789,110737200
2020-07-02,89.0406511103845,89.67483914156468,88.02159341265586,88.1353530883789,114041600
2020-07-06,89.56108299075036,90.9601720457748,89.52961440129422,90.49300384521484,118655600
2020-07-07,90.87062222466152,91.64762315168353,90.10088271239697,90.21222686767578,112424400
2020-07-08,91.18769953716944,92.34473152661032,91.10055518911935,92.31326293945312,117092000
2020-07-09,93.20402645939578,93.25727928434208,91.66454778966232,92.71023559570312,125642800
2020-07-10,92.30601639495103,92.93052759776583,91.69603540831204,92.87242889404297,90257200
2020-07-13,94.17470651308925,96.77924249240976,92.2309888780557,92.44400024414062,191649200
2020-07-14,91.82674120591236,94.16501274371473,90.89482765300735,93.97379302978516,170989200
2020-07-15,95.84488685944433,96.09420527190387,93.42431687945134,94.62007904052734,153198000
2020-07-16,93.49451766571708,94.31024858615012,92.85790656415841,93.4557876586914,110577600
2020-07-17,93.90599401950857,94.06090662183887,92.79494615025625,93.26696014404297,92186800
2020-07-20,93.35412562962276,95.37045717183655,93.01040144233045,95.23248291015625,90318000
2020-07-21,96.02158177786353,96.09661884897764,93.66878769091768,93.91810607910156,103433200
2020-07-22,93.62037944003524,94.86213298167614,93.53324246932021,94.18195343017578,89001600
2020-07-23,93.91568941051719,93.99314942038049,89.08665688068213,89.89512634277344,197004400
2020-07-24,88.0966534330444,90.01616378626149,86.31268703007238,89.67243957519531,185438800
2020-07-27,90.73264205708286,91.88967418415685,90.50995376100627,91.79769134521484,121214000
2020-07-28,91.36925259131361,91.54595685387366,90.28483461346657,90.28968048095703,103625600
2020-07-29,90.77139337114475,92.20437435144164,90.73508629119527,92.0204086303711,90329200
2020-07-30,91.19495629734762,93.23791755492837,90.78830239250956,93.13383483886719,158130000
2020-07-31,99.61614157613516,103.03398529349649,97.6215868383854,102.8839111328125,374336800
2020-08-03,104.7622398081077,108.09052270549662,104.4645145020522,105.47631072998047,308151200
2020-08-04,105.6651273181697,107.26996618839969,104.94379489849536,106.18070983886719,173071600
2020-08-05,105.90233336993235,106.88508394782573,105.43758079842524,106.56556701660156,121776800
2020-08-06,106.89718739322298,110.77735994512233,106.30899078686637,110.28356170654297,202428800
2020-08-07,109.80588355038324,110.26177241107233,106.98083639595373,107.77621459960938,198045600
2020-08-10,109.21903076531765,110.35875275642206,106.69710077257369,109.34270477294922,212403600
2020-08-11,108.60793322925056,109.10504168444446,105.8313811445449,106.09085083007812,187902400
2020-08-12,107.17965891895842,109.87376452711321,106.98566715289093,109.6167221069336,165598000
2020-08-13,110.99409224252035,112.55817781440562,110.50667808377885,111.55667877197266,210082000
2020-08-14,111.3820725095563,111.54696624880587,109.65066604650143,111.45724487304688,165565200
2020-08-17,112.57757328432733,112.60182410704658,110.54062998121614,111.166259765625,119561600
2020-08-18,110.91893809365604,112.51696915984992,110.58429592374254,112.09260559082031,105633600
2020-08-19,112.49995954797271,113.64452867430332,112.13864675565405,112.23321533203125,145538000
2020-08-20,112.27446284451047,114.83762028422797,112.25748652761663,114.72364807128906,126907200
2020-08-21,115.6814669811538,121.11817195845913,115.66934527196243,120.63561248779297,338054800
2020-08-24,124.83318239328597,124.91806397068724,120.2161130032418,122.07846069335938,345937600
2020-08-25,120.95328347307442,121.42129395286675,119.35767277780953,121.07695007324219,211495600
2020-08-26,122.39128067814039,123.17938430241111,121.32673099966804,122.72349548339844,163022400
2020-08-27,123.32487721481381,123.65709200762272,120.11425938434616,121.25640869140625,155552400
2020-08-28,122.22881026536905,122.64589926041506,120.83690034715939,121.05999755859375,187630000
2020-08-31,123.74924435405829,127.06655257654671,122.21668415759454,125.16539764404297,225702700
2020-09-01,128.77371625173845,130.75247109042868,126.61067882372832,130.1510772705078,151948100
2020-09-02,133.45864396806553,133.83693302305636,123.18662864355862,127.45450592041016,200119000
2020-09-03,123.09935129507485,124.97139321089942,116.88181705951085,117.25040435791016,257599600
2020-09-04,116.46473461185484,119.98573625952378,107.56037630423063,117.32801055908203,332607200
2020-09-08,110.52849400857393,115.41716207276087,109.29663073421304,109.43242645263672,231366600
2020-09-09,113.73909857280785,115.56264615107492,111.79915150644727,113.79729461669922,176940500
2020-09-10,116.74604363595516,116.88183937183103,109.12204920606632,110.08232116699219,182274400
2020-09-11,111.12988655734183,111.77007275174712,106.6971070425851,108.63705444335938,180860300
2020-09-14,111.27536620520715,112.4490333059739,109.41301877590674,111.89614868164062,140150100
2020-09-15,114.77699015613865,115.26197700807842,110.19871308977739,112.07076263427734,184642000
2020-09-16,111.7700619173575,112.51693833812011,108.67584374495958,108.76313781738281,154679000
2020-09-17,106.42551466292394,108.83104527474275,105.4458391619844,107.02689361572266,178011000
2020-09-18,107.08509211161683,107.5506753180143,102.9045006607274,103.6319808959961,287104900
2020-09-21,101.40104892896447,106.88140167582651,100.0042844680874,106.77470397949219,195713800
2020-09-22,109.29663089711133,109.47122644967507,105.8823269140235,108.45275115966797,183055400
2020-09-23,108.26844522282775,108.74373016788621,103.56406780634413,103.903564453125,150718700
2020-09-24,102.01212050333626,106.93958810787352,101.84722676940335,104.97054290771484,167743300
2020-09-25,105.17423363698332,109.06382969318265,104.43705165768294,108.90863037109375,149981400
2020-09-28,111.55667272467461,111.85736219121794,109.39362820642745,111.50817108154297,137672400
2020-09-29,111.1104781178147,111.84765272079834,110.15990073985728,110.6642837524414,99382200
2020-09-30,110.37329816208843,113.73910777869786,110.2084044241761,112.3326416015625,142675200
2020-10-01,114.10767909935542,114.18527875349272,112.35202947628338,113.283203125,116120400
2020-10-02,109.50032515653433,111.90586307346008,108.85044458473479,109.62641906738281,144712000
2020-10-05,110.4896945754234,113.14742012517607,110.1405034929378,113.00192260742188,106243800
2020-10-06,112.22594886007512,112.63334341918222,108.87954271233731,109.76222229003906,161498200
2020-10-07,111.17838574960963,112.08046156708008,110.70309331868141,111.62457275390625,96849000
2020-10-08,112.75944851761336,112.90494606027923,111.14928853931941,111.51788330078125,83477200
2020-10-09,111.81854423083884,113.48689983988513,111.4693531777682,113.45780181884766,100506900
2020-10-12,116.45502931013961,121.42129686008033,115.69845107798898,120.66471862792969,240226800
2020-10-13,121.50858655705257,121.62498605023444,116.05733979847938,117.46379852294922,262330500
2020-10-14,117.36681956932418,119.33586502763562,116.028258506117,117.55111694335938,150712000
2020-10-15,115.15526489684527,117.56079523723751,114.60238025084043,117.08551025390625,112559200
2020-10-16,117.63839325335097,117.90029026113083,115.24255735409358,115.44625091552734,115393800
2020-10-19,116.358026294525,116.80421323996534,112.18714446524658,112.4975357055664,120639300
2020-10-20,112.71092747344602,115.40746025257594,112.15804282671203,113.98159790039062,124423700
2020-10-21,113.16682541230045,115.14557257156684,112.9534300225298,113.36082458496094,89946000
2020-10-22,113.92341996987348,114.49570836063894,111.1492943069264,112.27446746826172,101988000
2020-10-23,112.89524032049677,113.05043966735408,110.84859518576691,111.58577728271484,82572600
2020-10-26,110.58670073335905,113.05043475532885,109.490625744662,111.59547424316406,111850700
2020-10-27,112.02225897491293,113.75851276167866,111.10078693291935,113.09893035888672,92276800
2020-10-28,111.59547326085323,111.96406058991157,107.76407283902445,107.86106872558594,143937800
2020-10-29,108.99592666867332,113.41900353400632,108.83102554669962,111.85734558105469,146129200
2020-10-30,107.72528610585144,108.62736202117581,104.4855772187525,105.59134674072266,190272600
2020-11-02,105.83383085542181,107.356689266343,104.09757704674024,105.50403594970703,122866900
2020-11-03,106.36729273797286,108.14233853823154,105.46521712787313,107.12387084960938,107624400
2020-11-04,110.71278263905,112.11924135480659,108.97652906147681,111.49845886230469,138235500
2020-11-05,114.40837468946069,116.02823610576812,113.36080890325555,115.45594787597656,126387100
2020-11-06,114.96527887670223,115.8203256136095,112.83736946099638,115.32479095458984,114457900
2020-11-09,117.08348090470506,118.53123307425452,112.75965407719045,113.0219955444336,154515300
2020-11-10,112.27381007713998,114.25596336763643,110.89406574913825,112.68190002441406,138023400
2020-11-11,113.86731293234887,116.23812654293447,113.13857769111563,116.10209655761719,112295000
2020-11-12,116.22842646880996,117.1126214574974,115.20819406878398,115.83004760742188,103162300
2020-11-13,116.05351307902214,116.27698772427065,114.52802767720522,115.87861633300781,81581900
2020-11-16,115.54826720324448,117.55957633149036,114.80010222486767,116.88914489746094,91183000
2020-11-17,116.16041093814378,117.24865091924097,115.5871353083196,116.00494384765625,74271000
2020-11-18,115.24705927558566,116.42275133775613,114.65435397133162,114.68350219726562,76322100
2020-11-19,114.25598215062608,115.68430461397098,113.49809857736044,115.27621459960938,74113000
2020-11-20,115.27620565626937,115.40251710432108,113.96448361868471,114.0130615234375,73604300
2020-11-23,113.85761126601786,114.28513837643995,110.52486130551306,110.62202453613281,127959300
2020-11-24,110.68032441615657,112.56531474410036,109.39774313111327,111.90459442138672,113874200
2020-11-25,112.27381743371453,113.43979090606146,111.90458681744444,112.74020385742188,76499200
2020-11-27,113.26488733889717,114.15880077486167,112.92481238098438,113.28431701660156,46691300
2020-11-30,113.65355580646789,117.54014397849063,113.49808872130923,115.6745834350586,169410200
2020-12-01,117.57903133531022,119.96928259001577,116.60738412219025,119.24054718017578,127728200
2020-12-02,118.56037345602128,119.87210294466338,117.4624149241799,119.59032440185547,89004200
2020-12-03,120.01784962535093,120.27047995352808,118.74499426371094,119.45429992675781,78967600
2020-12-04,119.12392660773527,119.37655691588907,118.07454601670749,118.78385162353516,78260400
2020-12-07,118.84216630124308,121.03809104227989,118.78386984160453,120.24134063720703,86712000
2020-12-08,120.84375108576852,121.43645640289948,119.6000365852931,120.85346221923828,82225500
2020-12-09,120.99920059491815,122.37893756571138,117.56928784632052,118.3271713256836,115089200
2020-12-10,117.08347755039478,120.35793100204793,116.74340254220034,119.74578857421875,81312200
2020-12-11,118.95875310526962,119.27939842297663,117.13205925122674,118.93932342529297,86939800
2020-12-14,119.12392157489586,119.85265683014165,118.09397811966689,118.3271713256836,79184500
2020-12-15,120.8145802742906,124.27364851643785,120.61053530086464,124.25421142578125,157243700
2020-12-16,123.79755773169585,124.73033062366706,122.9716517851633,124.18621063232422,98208600
2020-12-17,125.2452831465328,125.90601076747856,124.40966619502098,125.05095672607422,94359800
2020-12-18,125.30361605465058,125.43964605507787,122.5441344465272,123.0688247680664,192541500
2020-12-21,121.47532055765235,124.672040495101,119.94983486476208,124.59430694580078,121251600
2020-12-22,127.87847449783371,130.59908932336018,125.97403967211778,128.1408233642578,168904800
2020-12-23,128.41292983989916,128.67526397511023,127.0720516219446,127.24695587158203,88223700
2020-12-24,127.59670678746939,129.67603102914552,127.3829432351903,128.228271484375,54930100
2020-12-28,130.19103866406888,133.44604851338428,129.7246372436778,132.81448364257812,124486200
2020-12-29,134.13589678161503,134.8549062093824,130.53107920371312,131.04605102539062,121047300
2020-12-30,131.7359140805847,132.13429294527648,129.61771571736733,129.92864990234375,96452100
2020-12-31,130.27842990655225,130.9197204767935,127.98534242224186,128.92784118652344,99116600
2021-01-04,129.73431458165692,129.8217592553949,123.16597863459702,125.7408447265625,143301900
2021-01-05,125.23556172847019,128.0047611775627,124.78859765458681,127.29544830322266,97664900
2021-01-06,124.09877604874403,127.33436285992687,122.79676500387103,123.01052856445312,155088000
2021-01-07,124.72061661130184,127.89790663345559,124.23479308365204,127.2080307006836,109578200
2021-01-08,128.67524616951312,128.8695874924766,126.5376250523671,128.3060302734375,105158200
2021-01-11,125.52709624591981,126.47930629071162,124.85665734789745,125.32304382324219,100384500
2021-01-12,124.85663526886566,126.01289753186738,123.26313483591238,125.14813232421875,91951100
2021-01-13,125.10927337732423,127.72300640920702,124.84693933910279,127.17888641357422,88636800
2021-01-14,127.09146337014927,127.28578985507761,125.1092946758631,125.25505065917969,90221800
2021-01-15,125.1287025525268,126.52787663913662,123.39917203606663,123.53520202636719,111598500
2021-01-19,124.15707263586324,125.06071220220736,123.34089258160077,124.20565795898438,90757300
2021-01-20,125.0121142129877,128.73352422939956,124.90523244341398,128.28656005859375,104319500
2021-01-21,130.00638521290585,135.7099489572785,129.80233279797613,132.9893341064453,120150900
2021-01-22,132.41604973812463,135.88483658611096,131.19177987621222,135.126953125,114459400
2021-01-25,139.0135690829673,140.97628571065687,132.6686993609781,138.86781311035156,157611700
2021-01-26,139.528555618627,140.20870575076052,137.36177150504042,139.1010284423828,98390600
2021-01-27,139.36333253146313,140.20867556656404,136.4289690465183,138.0321807861328,140843800
2021-01-28,135.56425118143247,137.96422147707514,132.82419836085404,133.20314025878906,142621100
2021-01-29,131.97883669271752,132.86303917443942,126.51818434944722,128.21856689453125,177523800
2021-02-01,129.9577892114423,131.54157860190338,127.21773749244758,130.33673095703125,106239800
2021-02-02,131.8816527763116,132.4452098565485,130.79341280132044,131.1626434326172,83305400
2021-02-03,131.91081569341782,131.92054165395052,129.82178018887643,130.14242553710938,89880900
2021-02-04,132.43550657690793,133.5043095225396,130.7739834636992,133.49459838867188,84183100
2021-02-05,133.65516390896917,133.7232731231055,132.20524094162676,133.08102416992188,75693800
2021-02-08,132.3706123790497,133.27560187343457,131.29047224928507,133.22694396972656,71297200
2021-02-09,132.94477197557092,134.1708861386868,132.19549648512387,132.35118103027344,76774200
2021-02-10,132.80855342312873,133.3048434386966,130.78450562896475,131.7478790283203,73046600
2021-02-11,132.24416393424985,132.72098784651604,130.17147291387968,131.49488830566406,64280000
2021-02-12,130.73588879731562,131.88413877300763,130.09363973549668,131.7284393310547,60145100
2021-02-16,131.84518629017936,132.35118706954955,129.2178071626484,129.6070556640625,80576300
2021-02-17,127.71925617483,128.6631634845205,125.98714097419074,127.32028198242188,97918500
2021-02-18,125.72436743621753,126.50284947960014,123.98252704202405,126.22065734863281,96856700
2021-02-19,126.7364300489586,127.19378780631597,125.33516499223074,126.37637329101562,87668800
2021-02-22,124.56641277376495,126.2304187991235,122.22124775949521,122.61048889160156,103916400
2021-02-23,120.43072170415333,123.30136048380355,115.20517794881079,122.47422790527344,158273000
2021-02-24,121.57898434363891,122.18230093698557,118.94188709836797,121.97795104980469,111039900
2021-02-25,121.32597453863157,123.05808944115938,117.29734557401017,117.73523712158203,148199500
2021-02-26,119.29220956982277,121.49141551253575,117.93960247752109,117.99799346923828,164560400
2021-03-01,120.42101187120407,124.48856634693102,119.4868376397081,124.35233306884766,116307900
2021-03-02,124.95564701355688,125.25730532990295,121.64710890595583,121.754150390625,102260900
2021-03-03,121.45248092660913,122.32827149061751,118.56237577745944,118.77645874023438,112966300
2021-03-04,118.47480719948628,120.27503892466773,115.42900990064756,116.89838409423828,178155000
2021-03-05,117.72552798386944,118.65970219404976,114.40725661331615,118.1536865234375,153766600
2021-03-08,117.67687524164398,117.74499188213018,113.08384627126932,113.22981262207031,154376600
2021-03-09,115.82797605727136,118.77646492277744,115.5944343694315,117.83255767822266,129525800
2021-03-10,118.41642461584055,118.88350799775948,116.23667741969722,116.75242614746094,111943300
2021-03-11,119.24356797692991,119.89554261056912,117.99800228157227,118.67916870117188,103026500
2021-03-12,117.16112022904915,117.91040318694742,115.95447955662657,117.774169921875,88105100
2021-03-15,118.14394380720245,120.66426645422422,117.18057052802266,120.65453338623047,92403800
2021-03-16,122.31853968534864,123.79765430298438,121.36490683570095,122.1920394897461,115227900
2021-03-17,120.71292450730932,122.47423118424491,119.04891881379946,121.40382385253906,111932600
2021-03-18,119.57440947336566,119.86634216018179,117.08327826271949,117.28762817382812,121229700
2021-03-19,116.67459352140682,118.16343408346621,116.46051051329101,116.76216888427734,185549500
2021-03-22,117.0930131834112,120.5377847911862,117.024896545298,120.07069396972656,111912300
2021-03-23,120.01230226774646,120.89781850320577,118.85431207414345,119.2435531616211,95467100
2021-03-24,119.51603034411634,119.5938800533793,116.8400078374971,116.85946655273438,88530500
2021-03-25,116.32425121223295,118.3872236915313,115.7987768800299,117.34600067138672,98844700
2021-03-26,117.1124598512715,118.2120664416162,115.72092802368101,117.94932556152344,94071200
2021-03-29,118.37748900748083,119.28247132989765,117.48223975334861,118.12448120117188,80819200
2021-03-30,116.87891806940085,117.16111766205535,115.66254435493632,116.67456817626953,85671900
2021-03-31,118.37750228821312,120.19719278132602,117.89095275757859,118.86405181884766,118323800
2021-04-01,120.33344161440051,120.83944989383653,119.19490999339443,119.69119262695312,75089100
2021-04-05,120.53779352124103,122.76619144970482,119.75931123714496,122.51318359375,88651200
2021-04-06,123.09703422020135,123.71008397089403,122.26990148299974,122.81483459472656,80171300
2021-04-07,122.4450511751175,124.47882455845117,121.7736104771957,124.45936584472656,83466700
2021-04-08,125.48109929933943,126.88236408117511,125.06267390248307,126.8531723022461,88844600
2021-04-09,126.3082511367721,129.4610823431084,125.987126690143,129.4221649169922,106686700
2021-04-12,128.95509167174853,129.2762161435529,127.11593504109703,127.70952606201172,91420000
2021-04-13,128.87723269707828,131.0375136441806,128.38094270892825,130.81369018554688,91266500
2021-04-14,131.3099778007929,131.36836136344672,128.11821435701262,128.47825622558594,87222800
2021-04-15,130.22010527807376,131.36835488244947,130.04493975044198,130.88180541992188,89347100
2021-04-16,130.68721289515452,131.04725481288563,129.69464764958488,130.5509796142578,84922400
